Customer Name,Customer Segment,Customer State,Discount,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,Zip Code
Julie Kriz,Corporate,Illinois,0.06,2015-01-18,35782,Low,13,0.75,Furniture,Jumbo Box,Balt Solid Wood Rectangular Table,Tables,-450.1,Central,5015,1330.73,2015-01-23,Delivery Truck,41.64,105.49,62444
Julie Kriz,Corporate,Illinois,0.09,2015-01-18,35782,Low,42,0.4,Office Supplies,Small Box,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,2097.103,Central,5016,6427.18,2015-01-25,Regular Air,19.99,165.98,62444
Christy Brittain,Consumer,Georgia,0.09,2015-01-19,36196,Not Specified,6,0.48,Furniture,Medium Box,DAX Solid Wood Frames,Office Furnishings,17.31,South,5079,62.03,2015-01-20,Regular Air,6.02,9.77,30002
Christy Brittain,Consumer,Georgia,0.07,2015-01-19,36196,Not Specified,7,0.64,Technology,Small Pack,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Computer Peripherals,-38.44,South,5080,39.01,2015-01-21,Regular Air,4.32,4.98,30002
Joe Kamberova,Small Business,Washington,0.08,2015-01-19,30144,Low,25,0.77,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,-886.05,West,4236,5503.39,2015-01-24,Delivery Truck,69.64,218.75,98625
Jack Lebron,Corporate,Michigan,0.08,2015-01-20,21378,Medium,34,0.38,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,391.6035,Central,2950,937.04,2015-01-21,Regular Air,1.49,28.53,49877
Ricardo Emerson,Corporate,Arizona,0.07,2015-01-20,6374,Critical,29,0.64,Technology,Small Pack,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Computer Peripherals,51.18,West,888,857.42,2015-01-21,Express Air,3.6,31.11,85071
Ricardo Emerson,Corporate,Arizona,0.01,2015-01-20,6374,Critical,1,0.37,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,-1.97,West,889,2.24,2015-01-22,Regular Air,0.7,1.48,85071
Edward Nazzal,Small Business,Virginia,0.09,2015-01-20,28324,High,48,0.58,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,-40.72,South,3969,385.99,2015-01-22,Regular Air,3.5,8.67,20101
Jack Lebron,Corporate,Michigan,0.07,2015-01-20,21378,Medium,17,0.5,Technology,Small Box,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,26.94,Central,2951,1616.64,2015-01-23,Regular Air,19.99,99.99,49877
Grant Carroll,Corporate,Mass,0.02,2015-01-20,7110,Low,22,0.56,Furniture,Large Box,SAFCO Arco Folding Chair,Chairs & Chairmats,1902.24,East,988,6396.2,2015-01-24,Regular Air,24.49,276.2,02139
Sue Ann Reed,Consumer,Ohio,0.08,2015-01-21,9700,Critical,35,0.84,Office Supplies,Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",-59.74,Central,1330,106.06,2015-01-22,Regular Air,1.92,3.14,44197
Elpida Rittenbach,Consumer,Illinois,0.01,2015-01-21,53956,High,43,0.36,Office Supplies,Small Box,Xerox 1893,Paper,311.72,Central,7546,1779.87,2015-01-22,Regular Air,17.48,40.99,62541
Fred Wasserman,Home Office,Mass,0.09,2015-01-21,26370,Not Specified,20,0.6,Office Supplies,Small Box,Home/Office Personal File Carts,Storage & Organization,63.83,East,3689,660.27,2015-01-23,Express Air,5.49,34.76,02054
Fred Wasserman,Home Office,Mass,0.08,2015-01-21,26370,Not Specified,12,0.39,Office Supplies,Small Box,Xerox 1929,Paper,52.02,East,3688,270.23,2015-01-23,Regular Air,5.47,22.84,02054
Mitch Webber,Corporate,Nebraska,0.01,2015-01-21,19811,Low,49,0.59,Office Supplies,Small Pack,Acme® Office Executive Series Stainless Steel Trimmers,"Scissors, Rulers and Trimmers",-115.1,Central,2743,450.66,2015-01-26,Express Air,6.14,8.57,68001
Cindy Chapman,Corporate,Arizona,0.09,2015-01-21,23427,Low,30,0.39,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-17.112,West,3278,442.76,2015-01-28,Regular Air,8.4,15.01,85338
Cindy Chapman,Corporate,Arizona,0.03,2015-01-21,23427,Low,22,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,1115.1405,West,3279,2684.98,2015-01-30,Regular Air,9.07,120.98,85338
Naresj Patel,Small Business,Utah,0.04,2015-01-22,15972,Not Specified,3,0.39,Office Supplies,Wrap Bag,Staples Gold Paper Clips,Rubber Bands,-3.86,West,2213,10.33,2015-01-22,Regular Air,1.58,2.98,84001
Naresj Patel,Small Business,Utah,0.07,2015-01-22,15972,Not Specified,2,0.54,Office Supplies,Wrap Bag,"Advantus Push Pins, Aluminum Head",Rubber Bands,-10.24,West,2214,14.39,2015-01-23,Regular Air,3.37,5.81,84001
Stefanie Holloman,Small Business,North Carolina,0.01,2015-01-22,1440,Low,41,0.47,Furniture,Small Pack,"Executive Impressions 12"" Wall Clock",Office Furnishings,52.47,South,216,726.22,2015-01-24,Regular Air,8.99,17.67,27010
Julie Prescott,Home Office,Wisconsin,0.01,2015-01-22,23558,Low,4,0.36,Office Supplies,Small Box,Xerox 1949,Paper,-10.19,Central,3296,25.82,2015-01-24,Regular Air,4.72,4.98,53006
Becky Pak,Corporate,South Carolina,0.06,2015-01-22,24583,Critical,17,0.37,Office Supplies,Small Box,Peel & Stick Add-On Corner Pockets,Binders and Binder Accessories,-85.2725,South,3449,42.29,2015-01-25,Regular Air,6.05,2.16,29907
Julie Prescott,Home Office,Wisconsin,0.03,2015-01-22,23558,Low,17,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-576.67,Central,3297,579.71,2015-01-27,Delivery Truck,45.51,31.76,53006
Bryan Mills,Small Business,Michigan,0.04,2015-01-23,24387,Critical,17,0.49,Furniture,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,1418.36,Central,3418,6048.18,2015-01-23,Delivery Truck,60,349.45,49971
Jeremy Lonsdale,Corporate,Nebraska,0.1,2015-01-23,39683,High,41,0.57,Furniture,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",Chairs & Chairmats,2113.95,Central,5599,8387.1,2015-01-24,Regular Air,18.06,218.08,68770
Jeremy Lonsdale,Corporate,Nebraska,0.09,2015-01-23,39683,High,6,0.49,Furniture,Small Pack,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Office Furnishings,66.97,Central,5598,126.02,2015-01-24,Regular Air,6.67,20.24,68770
Kimberly Carter,Home Office,Michigan,0.07,2015-01-23,52288,High,19,0.43,Furniture,Small Box,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Office Furnishings,545.11,Central,7335,1410.44,2015-01-24,Regular Air,19.99,78.69,49877
Bryan Mills,Small Business,Michigan,0.01,2015-01-23,24387,Critical,23,0.57,Furniture,Large Box,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,51.9,Central,3419,1003.31,2015-01-24,Regular Air,14.45,40.97,49971
Jeremy Lonsdale,Corporate,Nebraska,0,2015-01-23,39683,High,30,0.52,Office Supplies,Wrap Bag,Stockwell Push Pins,Rubber Bands,6.37,Central,5600,68.14,2015-01-25,Regular Air,0.78,2.18,68770
Jeremy Lonsdale,Corporate,Nebraska,0.04,2015-01-23,39683,High,31,0.37,Office Supplies,Small Box,Poly Designer Cover & Back,Binders and Binder Accessories,168.0025,Central,5601,615.58,2015-01-26,Regular Air,5.23,18.99,68770
Alice McCarthy,Corporate,Idaho,0.06,2015-01-24,54051,Medium,28,0.39,Office Supplies,Small Box,Avery 491,Labels,45.87,West,7553,126.95,2015-01-25,Express Air,0.99,4.13,83201
Alice McCarthy,Corporate,Idaho,0.05,2015-01-24,54051,Medium,23,0.77,Furniture,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,-307.46,West,7554,3301.33,2015-01-26,Delivery Truck,36.09,140.98,83201
Adam Shillingsburg,Corporate,South Carolina,0.01,2015-01-24,6304,High,30,0.36,Office Supplies,Small Box,Xerox 1966,Paper,-83.33,South,877,199.11,2015-01-26,Regular Air,6.65,6.48,29001
Bill Overfelt,Corporate,California,0.01,2015-01-24,6754,High,13,0.56,Technology,Small Box,i470,Telephones and Communication,190.998,West,932,2388.636,2015-01-26,Regular Air,5.26,205.99,93456
Maribeth Yedwab,Home Office,Virginia,0.05,2015-01-24,31620,Critical,20,0.55,Technology,Small Box,6000,Telephones and Communication,178.308,South,4440,1108.366,2015-01-26,Regular Air,2.5,65.99,20101
Jasper Cacioppo,Home Office,North Carolina,0.07,2015-01-24,17958,Low,33,0.49,Furniture,Small Box,"Computer Room Manger, 14""",Office Furnishings,359.53,South,2471,1053.74,2015-01-28,Regular Air,7.09,32.48,27801
Jim Radford,Corporate,Mass,0.03,2015-01-25,27553,Medium,48,0.65,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,1166.93,East,3860,18235.47,2015-01-27,Delivery Truck,99,370.98,02054
Jim Radford,Corporate,Mass,0,2015-01-25,27553,Medium,16,0.57,Technology,Medium Box,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Telephones and Communication,297.108,East,3861,2631.107,2015-01-27,Regular Air,13.99,179.99,02054
Alan Shonely,Small Business,Colorado,0.06,2015-01-25,6465,Low,36,0.39,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,57.78,West,900,240.14,2015-02-01,Express Air,2,6.88,80230
Evan Bailliet,Corporate,Illinois,0.07,2015-01-26,49220,Critical,13,0.59,Office Supplies,Small Box,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Appliances,39.36,Central,6903,409.97,2015-01-27,Regular Air,3.5,33.62,62924
Jennifer Ferguson,Home Office,North Carolina,0.03,2015-01-26,31846,Critical,7,0.58,Furniture,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",Chairs & Chairmats,-78.84,South,4469,261.17,2015-01-28,Delivery Truck,19.19,33.94,28633
Alan Barnes,Corporate,Michigan,0.07,2015-01-26,9763,Medium,44,0.39,Office Supplies,Small Box,Avery 506,Labels,75.13,Central,1337,176.26,2015-01-29,Regular Air,0.5,4.13,48001
Karen Daniels,Consumer,California,0.1,2015-01-27,56580,Not Specified,9,0.4,Office Supplies,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,-17.03,West,7911,73.05,2015-01-27,Regular Air,4.82,8.34,91188
Ionia McGrath,Home Office,Alabama,0.02,2015-01-27,47810,Critical,3,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,-5.35,South,6710,19.57,2015-01-28,Regular Air,1.2,5.84,36830
Harry Marie,Consumer,Illinois,0.08,2015-01-27,17379,Critical,29,0.76,Furniture,Jumbo Box,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Bookcases,-1248.58,Central,2397,3218.42,2015-01-29,Delivery Truck,58.72,114.98,60001
Karen Daniels,Consumer,California,0.05,2015-01-27,56580,Not Specified,29,0.78,Furniture,Jumbo Box,Riverside Furniture Stanwyck Manor Table Series,Tables,-730.76,West,7912,8122.53,2015-01-29,Delivery Truck,61.76,286.85,91188
Karen Daniels,Consumer,California,0.1,2015-01-27,56580,Not Specified,44,0.78,Office Supplies,Jumbo Drum,"Tennsco Lockers, Gray",Storage & Organization,-2103.05,West,7913,950.3,2015-01-29,Delivery Truck,53.03,20.98,91188
Carol Darley,Small Business,Illinois,0.07,2015-01-28,1414,Critical,44,0.75,Furniture,Jumbo Box,Balt Solid Wood Rectangular Table,Tables,-993.35,Central,215,4530.96,2015-01-28,Delivery Truck,41.64,105.49,62444
Carol Adams,Corporate,Nebraska,0.06,2015-01-28,54659,High,38,0.37,Office Supplies,Small Box,Xerox 1977,Paper,-41.98,Central,7636,262.9,2015-01-28,Regular Air,5.2,6.68,68717
Susan Gilcrest,Home Office,Georgia,0,2015-01-28,28674,High,26,0.36,Office Supplies,Small Box,Xerox 1978,Paper,-51.12,South,4016,161.96,2015-01-29,Regular Air,5.67,5.78,31733
Grant Carroll,Corporate,Mass,0,2015-01-29,9927,High,32,0.65,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,-270.63,East,1371,4655.07,2015-01-30,Delivery Truck,53.48,140.98,02139
Grant Carroll,Corporate,Mass,0.01,2015-01-29,9927,High,44,0.57,Furniture,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",Chairs & Chairmats,3387.35,East,1372,10087.6,2015-01-30,Regular Air,18.06,218.08,02139
Grant Carroll,Corporate,Mass,0.09,2015-01-29,9927,High,34,0.73,Technology,Small Box,Microsoft Natural Multimedia Keyboard,Computer Peripherals,-82.16,East,1370,1608.08,2015-01-30,Express Air,6.5,50.98,02139
Natalie Webber,Consumer,Ohio,0.04,2015-01-29,49409,High,28,0.45,Technology,Small Box,US Robotics 56K V.92 Internal PCI Faxmodem,Computer Peripherals,68.23,Central,6925,1457.78,2015-01-30,Regular Air,19.99,49.99,43002
Denny Blanton,Home Office,California,0.03,2015-01-29,14247,Critical,4,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,-2.49,West,1999,14.75,2015-01-31,Regular Air,1.35,3.29,91188
Vivian Mathis,Consumer,Idaho,0,2015-01-30,13381,Medium,41,0.65,Furniture,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",Tables,540.62,West,1861,10714.78,2015-01-30,Delivery Truck,66.67,259.71,83877
Emily Phan,Consumer,Maryland,0.1,2015-01-30,42373,Not Specified,11,0.38,Office Supplies,Small Box,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,22.9585,South,5976,127.32,2015-01-31,Express Air,2.99,10.91,21290
Jane Waco,Corporate,Connecticut,0.08,2015-01-30,38466,Critical,22,0.36,Office Supplies,Small Box,Xerox 1983,Paper,-43.26,East,5409,136.18,2015-01-31,Regular Air,5.46,5.98,06817
Jane Waco,Corporate,Connecticut,0.02,2015-01-30,38466,Critical,15,0.37,Office Supplies,Small Box,Xerox 210,Paper,-53.99,East,5410,105.48,2015-01-31,Regular Air,7.37,6.48,06817
Denise Leinenbach,Home Office,Maryland,0.06,2015-01-30,47459,Not Specified,10,0.35,Office Supplies,Small Box,Avery Legal 4-Ring Binder,Binders and Binder Accessories,56.882,South,6664,197.21,2015-01-31,Regular Air,1.49,20.98,21022
Roy Phan,Corporate,New York,0.08,2015-01-30,17253,Critical,13,0.38,Office Supplies,Small Box,Self-Adhesive Ring Binder Labels,Binders and Binder Accessories,-64.3885,East,2380,50.19,2015-02-01,Regular Air,6.83,3.52,10501
Jane Waco,Corporate,Connecticut,0.04,2015-01-30,38466,Critical,37,0.38,Office Supplies,Small Box,Avery 498,Labels,46.46,East,5411,111.37,2015-02-01,Regular Air,0.5,2.89,06817
Resi Polking,Small Business,South Carolina,0.03,2015-01-31,8768,High,44,0.57,Technology,Small Box,3390,Telephones and Communication,568.179,South,1195,2422.4405,2015-02-01,Regular Air,5.31,65.99,29808
Maria Bertelson,Home Office,New Jersey,0.04,2015-01-31,43424,Not Specified,34,0.55,Office Supplies,Small Box,Belkin F5C206VTEL 6 Outlet Surge,Appliances,143.87,East,6135,772.56,2015-02-02,Express Air,4.5,22.98,07001
Yana Sorensen,Corporate,California,0.04,2015-01-31,33604,High,10,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,-56.304,West,4719,59.62,2015-02-02,Regular Air,7.78,5.4,93456
Brad Norvell,Corporate,New Jersey,0.06,2015-02-01,16967,Low,34,0.38,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,181.98,East,2352,676.26,2015-02-01,Regular Air,5.77,19.98,08823
Sean Christensen,Home Office,Colorado,0.09,2015-02-01,1639,Not Specified,24,0.39,Office Supplies,Small Box,Strathmore Photo Mount Cards,Paper,-62.2,West,243,163.14,2015-02-02,Regular Air,6.18,6.78,80746
Anthony Johnson,Small Business,Delaware,0.05,2015-02-01,10791,Not Specified,20,0.38,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,93.36,East,1496,400.57,2015-02-03,Regular Air,5.77,19.98,19701
Brad Norvell,Corporate,New Jersey,0.08,2015-02-01,16967,Low,5,0.45,Technology,Small Box,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Computer Peripherals,-152.47,East,2353,397.55,2015-02-03,Regular Air,6.13,83.1,08823
Max Jones,Home Office,Washington,0.1,2015-02-02,6502,Medium,16,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,-36.46,West,906,116.11,2015-02-02,Express Air,5.83,7.64,98310
Greg Hansen,Home Office,New York,0,2015-02-02,31648,High,8,0.74,Technology,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Computer Peripherals,-32.63,East,4441,68.94,2015-02-02,Regular Air,2.38,8.32,12917
Katrina Willman,Consumer,Nebraska,0,2015-02-02,36133,Medium,6,0.37,Office Supplies,Small Box,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,-7.84,Central,5073,128.56,2015-02-03,Regular Air,8.68,19.98,68155
Michael Chen,Consumer,Nebraska,0.02,2015-02-02,51008,High,20,0.82,Office Supplies,Wrap Bag,Martin-Yale Premier Letter Opener,"Scissors, Rulers and Trimmers",-59.13,Central,7149,269.66,2015-02-04,Regular Air,4.59,12.88,68717
Greg Hansen,Home Office,New York,0.03,2015-02-02,31648,High,10,0.37,Office Supplies,Small Box,Xerox 1959,Paper,-37.04,East,4442,74.04,2015-02-04,Regular Air,7.3,6.68,12917
Maria Bertelson,Home Office,New Jersey,0.08,2015-02-02,24899,Not Specified,37,0.47,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,28.76,East,3494,252.99,2015-02-04,Regular Air,2.35,7.08,07001
Brad Thomas,Corporate,Connecticut,0.09,2015-02-02,448,Medium,22,0.59,Technology,Small Box,iDENi80s,Telephones and Communication,-284.625,East,74,1162.4005,2015-02-04,Regular Air,19.99,65.99,06074
Max Jones,Home Office,Washington,0.05,2015-02-02,6502,Medium,30,0.4,Office Supplies,Small Box,Xerox 1948,Paper,13.46,West,907,306.92,2015-02-05,Regular Air,5.12,9.99,98310
Barry Pond,Consumer,Connecticut,0.09,2015-02-02,8901,Low,15,0.36,Technology,Medium Box,Canon F603 Scientific Calculator,Office Machines,-18.61,East,1212,168.9,2015-02-09,Express Air,6.24,9.99,06074
Chuck Sachs,Consumer,Connecticut,0.06,2015-02-03,46531,Low,23,0.38,Office Supplies,Small Box,Durable Pressboard Binders,Binders and Binder Accessories,7.9815,East,6540,84.47,2015-02-03,Regular Air,1.49,3.8,06439
Michael Oakman,Small Business,Ohio,0.03,2015-02-03,45381,Medium,26,0.39,Office Supplies,Small Box,Binder Posts,Binders and Binder Accessories,-41.216,Central,6389,164.1,2015-02-04,Express Air,5.01,5.74,45999
Yoseph Carroll,Consumer,New York,0.07,2015-02-03,2882,High,9,0.44,Technology,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,12.61,East,429,356.72,2015-02-04,Regular Air,1.99,40.98,14925
Yoseph Carroll,Consumer,New York,0.03,2015-02-03,2882,High,23,0.62,Furniture,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,565.34,East,430,3872.87,2015-02-05,Delivery Truck,30,160.98,14925
Michael Oakman,Small Business,Ohio,0.01,2015-02-03,45381,Medium,1,0.41,Furniture,Small Box,Eldon Wave Desk Accessories,Office Furnishings,-7.95,Central,6391,11.81,2015-02-05,Regular Air,5.57,5.89,45999
Ed Braxton,Consumer,Arizona,0.07,2015-02-03,1095,Medium,28,0.36,Office Supplies,Small Box,Xerox 1949,Paper,-50.14,West,173,142.18,2015-02-05,Regular Air,4.72,4.98,86504
Michael Oakman,Small Business,Ohio,0.02,2015-02-03,45381,Medium,23,0.62,Technology,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Computer Peripherals,204.7,Central,6390,1316.87,2015-02-05,Express Air,5.5,53.98,45999
Resi Polking,Small Business,South Carolina,0.1,2015-02-03,17445,Not Specified,33,0.74,Technology,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Computer Peripherals,-73.83,South,2407,249.48,2015-02-06,Regular Air,2.38,8.32,29808
Chuck Sachs,Consumer,Connecticut,0.01,2015-02-03,46531,Low,17,0.58,Technology,Small Box,ELITE Series,Telephones and Communication,447.336,East,6541,3064.658,2015-02-08,Regular Air,2.79,205.99,06439
Chuck Sachs,Consumer,Connecticut,0.07,2015-02-03,46531,Low,39,0.63,Furniture,Large Box,Hon 4060 Series Tables,Tables,-1454.78,East,6542,4211,2015-02-10,Regular Air,69,111.96,06439
Chuck Sachs,Consumer,Connecticut,0.1,2015-02-03,46531,Low,2,0.39,Office Supplies,Small Box,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,-14.375,East,6543,19.34,2015-02-12,Regular Air,6.05,7.1,06439
Edward Nazzal,Home Office,Virginia,0.1,2015-02-04,58598,Medium,50,0.56,Furniture,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,1342.93,South,8193,13608.83,2015-02-05,Delivery Truck,64.73,300.98,20101
Edward Nazzal,Home Office,Virginia,0.01,2015-02-04,58598,Medium,25,0.37,Office Supplies,Wrap Bag,Advantus SlideClip™ Paper Clips,Rubber Bands,33.46,South,8194,89.32,2015-02-05,Regular Air,0.7,3.41,20101
Duane Noonan,Corporate,Washington,0,2015-02-05,53189,Critical,29,0.37,Office Supplies,Small Box,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Paper,-40.56,West,7455,214.19,2015-02-05,Express Air,5.94,6.48,98625
Julia Dunbar,Consumer,New Mexico,0.07,2015-02-05,58566,Not Specified,45,0.79,Furniture,Large Box,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Office Furnishings,693.01,West,8189,4680.89,2015-02-06,Regular Air,10.12,105.29,88044
Kelly Andreada,Home Office,Florida,0.1,2015-02-05,28545,High,15,0.57,Office Supplies,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,Appliances,1164.05,South,4000,5296.19,2015-02-06,Regular Air,19.99,363.25,32003
Julia Dunbar,Consumer,New Mexico,0.01,2015-02-05,58566,Not Specified,42,0.58,Technology,Small Box,MicroTAC 650,Telephones and Communication,624.708,West,8190,2414.9945,2015-02-07,Express Air,4.99,65.99,88044
