Week Number,Quarter Highlighter,Sales (Selected Month),Sales % Difference from Previous,MTD More or Less,YTD Sales (Selected),MTD Sales % Difference,What to show,Days left EoQ,Customer Name,Customer Segment,Customer State,Discount,MTD Profit % Difference,YTD Sales % Difference,MTD Profit (Previous),MTD Profit (Selected),MTD Sales (Previous),레코드 수,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales (Previous Month),Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,MTD Sales (Selected),YTD Sales (Previous),Zip Code
9,Older,,,Less,,,Central,67,Brendan Sweed,Consumer,Wisconsin,0.03,,,,,,1,2014-02-23,50209,High,34,0.37,Office Supplies,Small Box,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Paper,823.26,Central,7034,,"$1,863",2014-02-25,Express Air,6.79,55.48,,,53081
9,Older,,,Less,,,West,67,Guy Phonely,Corporate,California,0.1,,,,,,1,2014-02-23,18213,Medium,29,0.36,Office Supplies,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper,21.6,West,2508,,"$1,111",2014-02-25,Regular Air,19.99,40.99,,,90835
9,Older,,,Less,,,Central,67,Matt Collins,Consumer,Michigan,0.1,,,,,,1,2014-02-24,6115,Medium,25,0.54,Furniture,Small Box,"Seth Thomas 13 1/2"" Wall Clock",Office Furnishings,78.86,Central,851,,$409,2014-02-25,Regular Air,5.03,17.78,,,48001
9,Older,,,Less,,,Central,67,Jennifer Braxton,Small Business,Michigan,0.02,,,,,,1,2014-02-24,35141,Medium,29,0.4,Office Supplies,Small Box,Catalog Binders with Expanding Posts,Binders and Binder Accessories,469.2765,Central,4945,,"$2,047",2014-02-25,Regular Air,19.99,67.28,,,49634
9,Older,,,Less,,,East,67,George Ashbrook,Small Business,Delaware,0.1,,,,,,1,2014-02-24,21025,Not Specified,38,0.48,Technology,Small Box,Logitech Access Keyboard,Computer Peripherals,-49.38,East,2913,,$553,2014-02-26,Regular Air,6.5,15.98,,,19934
9,Older,,,Less,,,West,67,Roger Demir,Consumer,Idaho,0.09,,,,,,1,2014-02-25,21862,Not Specified,1,0.38,Office Supplies,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,-14.352,West,3047,,$29,2014-02-25,Express Air,7.27,14.27,,,83643
9,Older,,,Less,,,West,67,Philip Brown,Corporate,Utah,0.03,,,,,,1,2014-02-25,52102,Medium,8,0.6,Office Supplies,Small Pack,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,-23.61,West,7308,,$104,2014-02-25,Regular Air,5.81,11.97,,,84415
9,Older,,,Less,,,West,67,Roger Demir,Consumer,Idaho,0,,,,,,1,2014-02-25,21862,Not Specified,46,0.45,Office Supplies,Wrap Bag,"Avery Hi-Liter® EverBold™ Pen Style Fluorescent Highlighters, 4/Pack",Pens & Art Supplies,56.75,West,3048,,$385,2014-02-26,Regular Air,3.12,8.14,,,83643
9,Older,,,Less,,,West,67,Roger Demir,Consumer,Idaho,0.06,,,,,,1,2014-02-25,21862,Not Specified,4,0.39,Technology,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,Office Machines,-11797.31,West,3049,,"$19,014",2014-02-27,Regular Air,24.49,6783.02,,,83643
9,Older,,,Less,,,South,67,Janet Martin,Corporate,Maryland,0,,,,,,1,2014-02-25,26276,Low,19,0.36,Technology,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Office Machines,9224.1,South,3668,,"$20,330",2014-03-01,Regular Air,13.99,999.99,,,21794
9,Older,,,Less,,,South,67,Janet Martin,Corporate,Maryland,0,,,,,,1,2014-02-25,26276,Low,21,0.75,Furniture,Medium Box,Tenex Antistatic Computer Chair Mats,Office Furnishings,1040.62,South,3669,,"$3,685",2014-03-04,Express Air,13.99,170.98,,,21794
9,Older,,,Less,,,East,67,Victoria Brennan,Small Business,New York,0.01,,,,,,1,2014-02-26,46599,Not Specified,4,0.63,Furniture,Medium Box,Deflect-o Glass Clear Studded Chair Mats,Office Furnishings,208.31,East,6555,,$284,2014-02-27,Express Air,10.84,62.18,,,14210
9,Older,,,Less,,,Central,67,Kelly Collister,Consumer,Ohio,0.1,,,,,,1,2014-02-26,6848,High,22,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,-125.442,Central,942,,$117,2014-02-27,Regular Air,7.78,5.4,,,43270
9,Older,,,Less,,,West,67,Fred Harton,Home Office,Washington,0.02,,,,,,1,2014-02-26,15303,Critical,21,0.36,Office Supplies,Small Box,"Avery® Durable Plastic 1"" Binders",Binders and Binder Accessories,-74.405,West,2143,,$101,2014-02-27,Regular Air,5.83,4.54,,,98001
9,Older,,,Less,,,South,67,Luke Schmidt,Home Office,Florida,0.03,,,,,,1,2014-02-26,22882,Critical,10,0.36,Office Supplies,Wrap Bag,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,2.78,South,3189,,$71,2014-02-28,Regular Air,3.1,6.69,,,32122
9,Older,,,Less,,,West,67,Fred Harton,Home Office,Washington,0.02,,,,,,1,2014-02-26,15303,Critical,18,0.7,Technology,Small Pack,"Imation IBM Formatted Diskettes, 100/Pack",Computer Peripherals,-108.14,West,2144,,$526,2014-02-28,Regular Air,8.99,28.48,,,98001
9,Older,,,Less,,,West,67,Annie Thurman,Home Office,Idaho,0,,,,,,1,2014-02-26,36673,Low,20,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,-129.14,West,5143,,$985,2014-03-05,Regular Air,5,55.99,,,83465
9,Older,,,Less,,,Central,67,Lycoris Saunders,Corporate,Ohio,0.08,,,,,,1,2014-02-27,41059,Medium,26,0.38,Office Supplies,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,3.9185,Central,5786,,$363,2014-02-27,Express Air,7.27,14.27,,,45999
9,Older,,,Less,,,Central,67,Lycoris Saunders,Corporate,Ohio,0.04,,,,,,1,2014-02-27,41059,Medium,45,0.71,Furniture,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,Tables,2357.86,Central,5788,,"$17,885",2014-02-28,Delivery Truck,42.52,400.98,,,45999
9,Older,,,Less,,,Central,67,Lycoris Saunders,Corporate,Ohio,0.09,,,,,,1,2014-02-27,41059,Medium,45,0.39,Technology,Medium Box,Polycom VoiceStation 100,Office Machines,5455.96,Central,5787,,"$12,572",2014-02-28,Regular Air,13.99,300.98,,,45999
9,Older,,,Less,,,South,67,Dan Lawera,Corporate,Virginia,0.07,,,,,,1,2014-02-27,28033,High,16,0.59,Furniture,Jumbo Drum,Global Ergonomic Managers Chair,Chairs & Chairmats,337.29,South,3934,,"$2,827",2014-03-01,Delivery Truck,26.2,180.98,,,23664
9,Older,,,Less,,,South,67,Dan Lawera,Corporate,Virginia,0.04,,,,,,1,2014-02-27,28033,High,37,0.59,Furniture,Jumbo Drum,Hon Multipurpose Stacking Arm Chairs,Chairs & Chairmats,297.79,South,3933,,"$7,835",2014-03-01,Delivery Truck,64.2,216.6,,,23664
9,Older,,,Less,,,Central,67,Lycoris Saunders,Corporate,Ohio,0,,,,,,1,2014-02-27,41059,Medium,21,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,24.53,Central,5789,,$129,2014-03-01,Express Air,1.2,5.84,,,45999
9,Older,,,Less,,,Central,67,Linda Southworth,Consumer,Wisconsin,0.06,,,,,,1,2014-02-27,1542,Medium,47,0.56,Office Supplies,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,586.93,Central,232,,"$2,150",2014-03-01,Regular Air,3.99,48.58,,,53001
9,Older,,,Less,,,Central,67,Linda Southworth,Consumer,Wisconsin,0.08,,,,,,1,2014-02-27,1542,Medium,13,0.58,Office Supplies,Small Box,Steel Personal Filing/Posting Tote,Storage & Organization,27.2,Central,233,,$448,2014-03-01,Regular Air,6.31,35.51,,,53001
9,Older,,,Less,,,Central,67,Caroline Jumper,Corporate,Ohio,0.1,,,,,,1,2014-02-27,31040,Not Specified,19,0.7,Office Supplies,Small Box,Acco Perma® 2700 Stacking Storage Drawers,Storage & Organization,-35.47,Central,4352,,$546,2014-03-01,Regular Air,6.64,29.74,,,43567
9,Older,,,Less,,,Central,67,Caroline Jumper,Corporate,Ohio,0.1,,,,,,1,2014-02-27,31040,Not Specified,23,0.7,Technology,Small Box,Microsoft Natural Keyboard Elite,Computer Peripherals,-22.63,Central,4351,,$873,2014-03-01,Regular Air,4,39.98,,,43567
9,Older,,,Less,,,South,67,Dan Lawera,Corporate,Virginia,0.01,,,,,,1,2014-02-27,28033,High,18,0.66,Technology,Small Pack,"3.5"" IBM Formatted Diskettes, DS/HD",Computer Peripherals,-57.11,South,3935,,$128,2014-03-02,Regular Air,4.07,6.6,,,23664
9,Older,,,Less,,,West,67,Gene Hale,Consumer,Arizona,0.06,,,,,,1,2014-02-28,7968,Low,10,0.74,Furniture,Jumbo Drum,Novimex Swivel Fabric Task Chair,Chairs & Chairmats,-270,West,1083,,"$1,449",2014-02-28,Delivery Truck,30,150.98,,,86413
9,Older,,,Less,,,Central,67,David Wiener,Consumer,Illinois,0.06,,,,,,1,2014-02-28,3104,Medium,24,0.55,Office Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,Pens & Art Supplies,7.29,Central,455,,$380,2014-02-28,Express Air,5.45,15.94,,,62444
9,Older,,,Less,,,South,67,Resi Polking,Small Business,South Carolina,0.03,,,,,,1,2014-02-28,23328,High,39,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,1285.74,South,3256,,"$5,740",2014-03-01,Delivery Truck,17.85,145.45,,,29808
9,Older,,,Less,,,Central,67,David Wiener,Consumer,Illinois,0.01,,,,,,1,2014-02-28,3104,Medium,50,0.37,Office Supplies,Small Box,Xerox 224,Paper,-240.78,Central,456,,$336,2014-03-02,Regular Air,8.88,6.48,,,62444
9,Older,,,Less,,,South,67,Trudy Brown,Small Business,Florida,0.03,,,,,,1,2014-02-28,20517,Low,39,0.58,Office Supplies,Wrap Bag,Newell 343,Pens & Art Supplies,6.81,South,2848,,$117,2014-03-02,Regular Air,0.96,2.94,,,34997
9,Older,,,Less,,,Central,67,Darren Budd,Home Office,Texas,0,,,,,,1,2014-02-28,23168,Low,46,0.36,Technology,Large Box,Sharp AL-1530CS Digital Copier,Copiers and Fax,-1312.84,Central,3226,,"$23,950",2014-03-07,Express Air,24.49,499.99,,,73301
10,Older,,,Less,,,East,67,Greg Hansen,Home Office,New York,0.1,,,,,,1,2014-03-02,59559,Critical,30,0.49,Furniture,Small Pack,Nu-Dell Leatherette Frames,Office Furnishings,7.69,East,8334,,$397,2014-03-02,Express Air,5,14.34,,,12917
10,Older,,,Less,,,West,67,Greg Maxwell,Home Office,Arizona,0.04,,,,,,1,2014-03-02,47527,Medium,48,0.55,Furniture,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs & Chairmats,3064.51,West,6683,,"$12,073",2014-03-03,Delivery Truck,43.32,243.98,,,85003
10,Older,,,Less,,,East,67,Greg Hansen,Home Office,New York,0.06,,,,,,1,2014-03-02,40512,Medium,41,0.37,Office Supplies,Small Box,#6 3/4 Gummed Flap White Envelopes,Envelopes,178.86,East,5718,,$406,2014-03-03,Regular Air,1.39,9.9,,,12917
10,Older,,,Less,,,South,67,Catherine Glotzbach,Home Office,South Carolina,0.01,,,,,,1,2014-03-02,22212,Medium,19,0.39,Office Supplies,Small Box,Avery Hanging File Binders,Binders and Binder Accessories,26.894,South,3101,,$116,2014-03-03,Regular Air,1.49,5.98,,,29374
10,Older,,,Less,,,West,67,Shirley Schmidt,Corporate,New Mexico,0.06,,,,,,1,2014-03-02,50692,High,47,0.63,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,-769.4,West,7105,,"$5,607",2014-03-04,Delivery Truck,51.94,124.49,,,88439
10,Older,,,Less,,,West,67,Shirley Schmidt,Corporate,New Mexico,0,,,,,,1,2014-03-02,50692,High,28,0.36,Office Supplies,Small Box,GBC Imprintable Covers,Binders and Binder Accessories,43.6815,West,7104,,$328,2014-03-04,Regular Air,5.14,10.98,,,88439
10,Older,,,Less,,,South,67,Christine Phan,Small Business,Virginia,0.06,,,,,,1,2014-03-02,25254,Critical,35,0.36,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,-29.3595,South,3544,,$300,2014-03-04,Regular Air,5.6,8.85,,,24157
10,Older,,,Less,,,Central,67,Thea Hudgings,Consumer,Illinois,0.1,,,,,,1,2014-03-02,15335,Medium,26,0.42,Technology,Small Pack,"Memorex 4.7GB DVD-RAM, 3/Pack",Computer Peripherals,240.06,Central,2147,,$766,2014-03-04,Regular Air,1.99,31.78,,,62444
10,Older,,,Less,,,East,67,Fred McMath,Small Business,Connecticut,0.05,,,,,,1,2014-03-02,36005,Low,1,0.57,Office Supplies,Small Box,Super Decoflex Portable Personal File,Storage & Organization,-16.54,East,5052,,$30,2014-03-06,Express Air,7.69,14.98,,,06703
10,Older,,,Less,,,East,67,Neil Ducich,Home Office,Mass,0.09,,,,,,1,2014-03-02,36099,Low,15,0.8,Office Supplies,Large Box,Space Solutions Commercial Steel Shelving,Storage & Organization,-503.8,East,5062,,$926,2014-03-07,Regular Air,35,64.65,,,02139
10,Older,,,Less,,,East,67,Neil Ducich,Home Office,Mass,0.08,,,,,,1,2014-03-02,36099,Low,32,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,5.72,East,5063,,$85,2014-03-07,Regular Air,0.7,2.88,,,02139
10,Older,,,Less,,,East,67,Yoseph Carroll,Consumer,New York,0.1,,,,,,1,2014-03-02,23842,Low,20,0.37,Office Supplies,Small Box,Xerox 1898,Paper,-74.03,East,3333,,$127,2014-03-09,Regular Air,6.92,6.68,,,14925
10,Older,,,Less,,,Central,67,Mike Gockenbach,Consumer,Wisconsin,0.06,,,,,,1,2014-03-03,20966,Low,10,0.44,Office Supplies,Wrap Bag,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Pens & Art Supplies,7.78,Central,2906,,$39,2014-03-07,Regular Air,0.7,3.85,,,53235
10,Older,,,Less,,,Central,67,Mike Gockenbach,Consumer,Wisconsin,0.01,,,,,,1,2014-03-03,20966,Low,35,0.43,Technology,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,308.12,Central,2907,,$801,2014-03-07,Regular Air,1.99,22.24,,,53235
10,Older,,,Less,,,Central,67,Meg Tillman,Small Business,Ohio,0.05,,,,,,1,2014-03-03,49155,Low,22,0.6,Technology,Small Box,T28 WORLD,Telephones and Communication,593.181,Central,6895,,"$3,760",2014-03-08,Regular Air,8.99,195.99,,,43107
10,Older,,,Less,,,Central,67,Mike Gockenbach,Consumer,Wisconsin,0.04,,,,,,1,2014-03-03,20966,Low,22,0.54,Furniture,Small Box,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx",Office Furnishings,326.97,Central,2908,,"$1,194",2014-03-10,Regular Air,14.83,54.74,,,53235
10,Older,,,Less,,,West,67,Cari Sayre,Home Office,Idaho,0.01,,,,,,1,2014-03-04,53314,High,33,0.43,Furniture,Small Box,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Office Furnishings,1049.02,West,7469,,"$2,668",2014-03-04,Regular Air,19.99,78.69,,,83877
10,Older,,,Less,,,South,67,Ricardo Block,Corporate,Alabama,0.07,,,,,,1,2014-03-04,358,High,33,0.54,Technology,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,269.27,South,62,,"$1,236",2014-03-04,Regular Air,1.99,39.48,,,36350
10,Older,,,Less,,,West,67,Eugene Moren,Home Office,Washington,0.09,,,,,,1,2014-03-04,18215,Medium,29,0.49,Technology,Small Box,Logitech Cordless Keyboard,Computer Peripherals,169.15,West,2509,,$966,2014-03-05,Regular Air,5.5,34.99,,,99403
10,Older,,,Less,,,South,67,Ricardo Block,Corporate,Alabama,0.02,,,,,,1,2014-03-04,358,High,33,0.69,Furniture,Jumbo Box,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Bookcases,-1348.06,South,63,,"$1,641",2014-03-06,Delivery Truck,54.11,48.58,,,36350
10,Older,,,Less,,,West,67,Cari Sayre,Home Office,Idaho,0.05,,,,,,1,2014-03-04,53314,High,15,0.69,Furniture,Jumbo Box,Bevis Rectangular Conference Tables,Tables,-345.5,West,7470,,"$2,236",2014-03-06,Delivery Truck,51.92,145.98,,,83877
10,Older,,,Less,,,South,67,Toby Carlisle,Home Office,Florida,0.04,,,,,,1,2014-03-04,55654,High,2,0.37,Furniture,Small Pack,G.E. Halogen Desk Lamp Bulbs,Office Furnishings,-7.49,South,7779,,$17,2014-03-06,Regular Air,2.83,6.98,,,32122
10,Older,,,Less,,,East,67,Jim Radford,Corporate,Mass,0.06,,,,,,1,2014-03-04,4612,Medium,9,0.6,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,-375.64,East,656,,$90,2014-03-06,Regular Air,49,4.48,,,02054
10,Older,,,Less,,,Central,67,Barry Gonzalez,Small Business,Nebraska,0.02,,,,,,1,2014-03-04,21249,Low,22,0.56,Office Supplies,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,299.35,Central,2933,,"$1,083",2014-03-06,Regular Air,3.99,48.58,,,69141
10,Older,,,Less,,,South,67,John Stevenson,Small Business,North Carolina,0.08,,,,,,1,2014-03-04,8000,Low,10,0.39,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,-26.8065,South,1085,,$149,2014-03-06,Regular Air,8.4,15.01,,,28717
10,Older,,,Less,,,South,67,John Stevenson,Small Business,North Carolina,0.04,,,,,,1,2014-03-04,8000,Low,1,0.39,Office Supplies,Small Box,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders and Binder Accessories,-7.613,South,1084,,$10,2014-03-06,Regular Air,5.24,4.82,,,28717
10,Older,,,Less,,,Central,67,Barry Gonzalez,Small Business,Nebraska,0.03,,,,,,1,2014-03-04,21249,Low,7,0.6,Technology,Small Box,StarTAC 8000,Telephones and Communication,-522.995,Central,2932,,"$1,260",2014-03-06,Regular Air,8.99,205.99,,,69141
10,Older,,,Less,,,South,67,Patrick Jones,Home Office,Alabama,0.01,,,,,,1,2014-03-04,45863,Low,5,0.6,Technology,Small Box,688,Telephones and Communication,-653.488,South,6447,,$846,2014-03-08,Express Air,4.2,195.99,,,36344
10,Older,,,Less,,,Central,67,Alyssa Crouse,Corporate,Nebraska,0.1,,,,,,1,2014-03-05,23906,Critical,37,0.58,Office Supplies,Small Box,Staples 4 Outlet Surge Protector,Appliances,-11.88,Central,3340,,$321,2014-03-06,Express Air,3.5,8.67,,,68001
10,Older,,,Less,,,Central,67,Anne Pryor,Consumer,Ohio,0.04,,,,,,1,2014-03-05,46725,Not Specified,8,0.58,Office Supplies,Small Box,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage & Organization,-24.86,Central,6570,,$137,2014-03-06,Regular Air,6.25,16.91,,,43054
10,Older,,,Less,,,West,67,Lena Hernandez,Home Office,Arizona,0.05,,,,,,1,2014-03-05,14529,Low,42,0.51,Furniture,Wrap Bag,"Master Caster Door Stop, Brown",Office Furnishings,24.87,West,2037,,$209,2014-03-07,Regular Air,2.03,5.08,,,86504
10,Older,,,Less,,,Central,67,Anne Pryor,Consumer,Ohio,0.03,,,,,,1,2014-03-05,46725,Not Specified,13,0.55,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,10.96,Central,6571,,$80,2014-03-07,Regular Air,1.2,5.84,,,43054
10,Older,,,Less,,,South,67,Brendan Murry,Corporate,Maryland,0.01,,,,,,1,2014-03-05,41574,High,23,0.6,Office Supplies,Small Pack,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,-38.94,South,5859,,$284,2014-03-07,Regular Air,5.81,11.97,,,21290
10,Older,,,Less,,,East,67,Brad Thomas,Home Office,Connecticut,0.01,,,,,,1,2014-03-05,27745,Low,41,0.71,Furniture,Jumbo Box,BPI Conference Tables,Tables,-1704.89,East,3883,,"$6,127",2014-03-09,Delivery Truck,80.2,146.05,,,06074
10,Older,,,Less,,,West,67,Lena Hernandez,Home Office,Arizona,0.1,,,,,,1,2014-03-05,14529,Low,44,0.66,Furniture,Jumbo Drum,"Global Leather Task Chair, Black",Chairs & Chairmats,-821.87,West,2038,,"$3,819",2014-03-09,Delivery Truck,42,89.99,,,86504
10,Older,,,Less,,,East,67,Muhammed MacIntyre,Small Business,New Jersey,0.09,,,,,,1,2014-03-06,17286,High,7,0.77,Furniture,Jumbo Drum,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs & Chairmats,-541.87,East,2384,,"$1,811",2014-03-07,Delivery Truck,50,270.98,,,07514
10,Older,,,Less,,,Central,67,Tom Prescott,Small Business,Texas,0.08,,,,,,1,2014-03-06,11780,Critical,7,0.35,Office Supplies,Small Box,Southworth Structures Collection™,Paper,-16.46,Central,1630,,$54,2014-03-07,Regular Air,5.47,7.28,,,77474
10,Older,,,Less,,,West,67,Rick Wilson,Corporate,New Mexico,0.01,,,,,,1,2014-03-06,35652,Low,21,0.6,Furniture,Jumbo Box,Hon 4-Shelf Metal Bookcases,Bookcases,226.63,West,5003,,"$2,252",2014-03-08,Delivery Truck,26.22,100.98,,,88044
10,Older,,,Less,,,West,67,Phillip Breyer,Corporate,Washington,0,,,,,,1,2014-03-06,25056,Not Specified,41,0.37,Office Supplies,Small Box,Xerox 217,Paper,-151.93,West,3516,,$295,2014-03-08,Regular Air,8.19,6.48,,,98601
10,Older,,,Less,,,East,67,Neola Schneider,Home Office,New Jersey,0.08,,,,,,1,2014-03-06,45957,Critical,19,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,-30.92,East,6450,,$147,2014-03-08,Regular Air,5.83,7.64,,,07837
10,Older,,,Less,,,East,67,Neola Schneider,Home Office,New Jersey,0.06,,,,,,1,2014-03-06,45957,Critical,20,0.51,Technology,Small Pack,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,162.83,East,6451,,$760,2014-03-08,Regular Air,1.99,39.24,,,07837
10,Older,,,Less,,,South,67,Emily Phan,Consumer,Maryland,0.08,,,,,,1,2014-03-06,30851,Low,16,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,-52.14,South,4328,,$336,2014-03-10,Regular Air,8.99,21.38,,,21290
10,Older,,,Less,,,South,67,Sung Pak,Small Business,South Carolina,0.08,,,,,,1,2014-03-07,1863,Not Specified,26,0.57,Furniture,Jumbo Drum,Bevis Steel Folding Chairs,Chairs & Chairmats,-1131.6,South,271,,"$2,415",2014-03-08,Delivery Truck,74.35,95.95,,,29684
10,Older,,,Less,,,South,67,Anthony Garverick,Small Business,Florida,0.03,,,,,,1,2014-03-07,17988,Low,46,0.56,Technology,Small Box,5180,Telephones and Communication,618.066,South,2477,,"$2,661",2014-03-09,Regular Air,8.99,65.99,,,34997
10,Older,,,Less,,,Central,67,Joe Elijah,Home Office,Texas,0.04,,,,,,1,2014-03-07,42565,Low,33,0.39,Office Supplies,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,47.5235,Central,6010,,$284,2014-03-14,Regular Air,2.99,8.69,,,77037
10,Older,,,Less,,,West,67,Richard Bierner,Small Business,Washington,0.1,,,,,,1,2014-03-08,29504,Not Specified,34,0.36,Office Supplies,Small Box,Xerox 1892,Paper,208.4,West,4157,,"$1,211",2014-03-08,Regular Air,13.26,38.76,,,98103
10,Older,,,Less,,,West,67,Katherine Hughes,Consumer,Idaho,0.08,,,,,,1,2014-03-08,41351,Not Specified,48,0.56,Technology,Small Box,TimeportP7382,Telephones and Communication,2461.311,West,5830,,"$8,273",2014-03-09,Regular Air,8.99,205.99,,,83877
10,Older,,,Less,,,South,67,Peter Fuller,Corporate,Georgia,0,,,,,,1,2014-03-08,32455,High,43,0.52,Technology,Small Box,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,1025.23,South,4565,,"$4,621",2014-03-09,Regular Air,19.99,99.99,,,39901
10,Older,,,Less,,,West,67,Richard Bierner,Small Business,Washington,0.04,,,,,,1,2014-03-08,29504,Not Specified,20,0.55,Furniture,Jumbo Box,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Bookcases,25.32,West,4158,,"$1,485",2014-03-10,Delivery Truck,26.85,70.98,,,98103
10,Older,,,Less,,,East,67,John Murray,Small Business,New York,0.05,,,,,,1,2014-03-08,36773,Not Specified,24,0.38,Office Supplies,Small Box,Ames Color-File® Green Diamond Border X-ray Mailers,Envelopes,994.68,East,5169,,"$2,049",2014-03-10,Regular Air,5.01,83.98,,,11769
10,Older,,,Less,,,Central,67,Jack Garza,Corporate,Illinois,0.08,,,,,,1,2014-03-08,2631,Low,27,0.55,Technology,Small Pack,Fuji 5.2GB DVD-RAM,Computer Peripherals,252.66,Central,381,,"$1,078",2014-03-10,Regular Air,1.99,40.96,,,62924
10,Older,,,Less,,,Central,67,Evan Minnotte,Corporate,Michigan,0.08,,,,,,1,2014-03-08,33763,Not Specified,23,0.36,Technology,Large Box,Sharp AL-1530CS Digital Copier,Copiers and Fax,-234.79,Central,4748,,"$10,791",2014-03-10,Regular Air,24.49,499.99,,,49634
11,Older,,,Less,,,Central,67,Dave Kipp,Corporate,Michigan,0.1,,,,,,1,2014-03-09,28832,Medium,46,0.4,Office Supplies,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,91.56,Central,4039,,"$1,501",2014-03-10,Express Air,14.72,35.89,,,49877
